"image","name","oldPrice","currentPrice","CPU","RAM","Ổ cứng","Card","M.Hình","Optional","Card rời"
"https://laptop88.vn/media/product/pro_poster_8317.jpg","[New 100%] Laptop Gaming MSI Bravo 15 B7ED-010VN | Ryzen 5 7535HS | RX 6550M | 15.6 inch 144Hz","23.990.000đ","16.990.000 đ","R5 7535HS","16GB DDR5","SSD 512GB","RX 6550M","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8070.jpg","[New Outlet] Laptop Dell Inspiron 16 Plus 7620 - Intel Core i7 12700H | RAM 40GB | SSD 1TB | 16 inch QHD+ (3K)","29.990.000đ","17.990.000 đ","i7-12700H","40GB DDR5","SSD 1TB NVMe","Intel Iris Xe Graphics ","16 inch QHD+ (3K)",,
"https://laptop88.vn/media/product/pro_poster_6713.jpg","[New Outlet] Laptop Acer Nitro 5 AN515-58-525P - Intel Core i5-12500H | Nvidia RTX 3050 | 15.6 Inch Full HD 144Hz","22.990.000đ","16.790.000 đ","i5 - 12500H","8GB DDR4","SSD 512GB","Nvidia RTX 3050","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8509.jpg","[New 100%] Laptop Asus Vivobook S5402ZA-IS74-M003Y0 - Intel Core i7-12700H | 12GB | 14.5 inch 2.8K OLED 100% sRGB","21.990.000đ","17.290.000 đ","","(*)16GB DDR4 ","SSD 512GB NVMe","","14.5"" 2.8K OLED",,
"https://laptop88.vn/media/product/pro_poster_8526.jpg","[New Outlet] Dell Inspiron 16 Plus 7630 - Intel Core i7-13700H | 32GB | 1TB | 16 Inch 2.5K","29.990.000đ","19.390.000 đ","","32GB LPDDR5","SSD 1TB NVMe","","16 Inch 2.5K",,
"https://laptop88.vn/media/product/8442_microsoft_surface_laptop_4_1958_ctt12.jpg","[New Outlet] Microsoft Surface Laptop 4 1958  | AMD R5-4680U | 13.5 inch 2K ","18.990.000đ","11.990.000 đ","R5-4680U","8GB LPDDR4","SSD 256GB","AMD Radeon","13 inch 2K Touch",,
"https://laptop88.vn/media/product/pro_poster_8424.jpg","[New 100%] Laptop Dell Inspiron 14 5430 R1808S / PR2P1 | Intel Core i7-1360P | 14 Inch 2K+","25.990.000đ","18.590.000 đ","","16GB DDR5","SSD 512GB NVMe","","14.0"" 2K+ ",,
"https://laptop88.vn/media/product/pro_poster_8508.jpg","[New 100%] Laptop Lenovo LOQ 15APH8 82XT001NUS - AMD Ryzen 7-7840HS | RTX 4050 | 15.6 inch Full HD 144Hz","29.990.000đ","20.390.000 đ","R7 - 7840HS","8GB DDR5","SSD 512GB NMVe","Nvidia RTX 4050","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8434.jpg","[New 100%] Laptop Dell Gaming G15 5530 R1526B - Intel Core i5-13450HX | RTX 4050 | 15.6 inch Full HD 165Hz 100% sRGB","27.990.000đ","24.990.000 đ","","16GB DDR4","SSD 512GB NVMe","Nvidia RTX 4050","15.6"" 100% sRGB 165Hz",,
"https://laptop88.vn/media/product/pro_poster_8338.jpg","[New 100%] HP Victus 15 FB1013dx 845A2UA - AMD Ryzen 5-7535HS | RTX 2050 4GB | 15.6 inch Full HD 144Hz","23.990.000đ","14.690.000 đ","","8GB DDR5","SSD 512GB NVMe","RTX 2050 4GB","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8514.jpg","[New 100%] Lenovo Ideapad Gaming 3 15ARH7-82SB00SLUS - AMD R5-7535HS | RTX 2050 | 15.6 inch Full HD 120Hz","20.990.000đ","14.290.000 đ","R5-7535HS","8GB DDR5","SSD 512GB NMVe","Nvidia RTX 2050","15.6"" FHD 120hz",,
"https://laptop88.vn/media/product/pro_poster_8430.jpg","[New Outlet] Laptop Lenovo Legion 5 Pro 16IAH7 82S00003US - Intel Core i7 - 12700H | RTX 3050 Ti | 16 Inch WQXGA 100% sRGB 165Hz","29.990.000đ","23.990.000 đ","i7-12700H","16GB ","SSD 512GB NVMe","Nvidia RTX 3050Ti 4GB","16"" 165Hz 100%sRGB",,
"https://laptop88.vn/media/product/pro_poster_8429.jpg","[New 100%] Laptop HP OMEN 16 k0033dx 74S79UA | Intel Core i9-12900H | 16GB | RTX 3060 6GB | 16.1 inch 2K 165Hz","33.990.000đ","27.990.000 đ","","16GB DDR5","SSD 1TB NVMe","Nvidia RTX 3060 6GB","16"" 2K 100% sRGB 165Hz",,
"https://laptop88.vn/media/product/pro_poster_7683.jpg","[New 100%] Laptop Dell Inspiron 14 5420 R1608S - Intel Core i5 - 1240p | 16GB | 14 Inch 2.2K","17.990.000đ","14.790.000 đ","","16GB DDR4","SSD 512GB NVMe","","14"" 2.2K",,
"https://laptop88.vn/media/product/pro_poster_8550.jpg","[New Outlet] Laptop Lenovo Flex 7 14IAU7 82VC0001US - Intel Core i7-1255U | 16GB DDR4 | 14 inch 2.2K Touch 100% sRGB","23.990.000đ","14.590.000 đ","","16GB DDR4","SSD 512GB","","14 2.2K 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_7716.jpg","[New 100%] Laptop Dell Inspiron 15 3511 - Intel Core i5 - 1135G7 | 15.6 Inch Full HD | Bạc ","16.990.000đ","11.990.000 đ","i5-1135G7","8GB DDR4","SSD 512GB","Intel Iris Xe Grapchis","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8448.jpg","[New Outlet] Microsoft Surface Laptop 4 1953 | AMD R7-4980U | 15 inch 2K ","20.990.000đ","12.990.000 đ","R7-4980U","8GB LPDDR4","SSD 256GB","AMD Radeon","15 inch 2K Touch",,
"https://laptop88.vn/media/product/pro_poster_8268.jpg","[New 100%] Laptop Dell Inspiron 14 7430 2in1 RD7PJ - Intel Core i5 1335U |  14 Full HD+ Touch","20.990.000đ","16.290.000 đ","","8GB LPDDR5","SSD 512GB","","14.0"" Full HD+ Touch",,
"https://laptop88.vn/media/product/pro_poster_8223.jpg","[New 100%] Laptop Lenovo V14 G3 IAP 82TS0067VN - Intel Core i3-1215U | RAM 4GB DDR4 | SSD 256GB | 14 inch Full HD","15.990.000đ","8.390.000 đ","i3 - 1215U","4GB DDR4","SSD 256GB NVMe ","UHD Graphics","14"" Full HD",,
"https://laptop88.vn/media/product/8454_macbook_air_13_2019_c_____intel_core_i5_1_6ghz_ct_t12.jpg","Macbook Air 13 2019 Cũ - Intel Core i5 1.6Ghz | 16GB | 13.3 inch Retina (2560x1600)","19.990.000đ","12.990.000 đ","Core i5 1.6Ghz","16GB LPDDR3","SSD 256GB","UHD Graphics","13.3"" Retina ",,
"https://laptop88.vn/media/product/pro_poster_8072.jpg","[New 100%] Laptop Dell Vostro 16 5630 R1505A  | R1605A  - Intel Core  i5-1340P | 16 Inch Full HD+","22.990.000đ","15.690.000 đ","","8GB | 16GB LPDDR5","SSD 512GB NVMe","","16.0"" Full HD+ ",,
"https://laptop88.vn/media/product/pro_poster_8027.jpg","[New 100%] Laptop MSI Modern 15 B7M 099VN | 231VN | AMD Ryzen 5 - 7530U | 15.6 Inch FHD IPS","22.990.000đ","12.690.000 đ","","16GB DDR4","SSD 512GB NVMe","AMD Radeon Graphics","15.6"" FHD IPS",,
"https://laptop88.vn/media/product/8488_vivobook_16x_m1603qa_90nb0y81_m00sc0.jpg","[New 100%] Asus Vivobook 16X M1603QA-90NB0Y81-M00SC0 - AMD R7-5800HS | 16 inch Full HD+ ","19.990.000đ","13.990.000 đ","","12GB DDR4","SSD 512GB NVMe","","16 inch Full HD+",,
"https://laptop88.vn/media/product/pro_poster_8255.jpg","[New 100%] Dell Inspiron 14 2 in 1 7435 TKFJT - Ryzen 5-7530U | 14 inch Full HD+ Touch","19.990.000đ","14.290.000 đ","R5 - 7530U","8GB DDR4","SSD 512GB","AMD Radeon Graphics","14"" Full HD+ touch",,
"https://laptop88.vn/media/product/pro_poster_8066.jpg","[New 100%] Laptop Asus Vivobook 14 OLED A1405VA-KM095W - Intel Core i5-13500H | 14 Inch 2.8K OLED","20.990.000đ","17.390.000 đ","","16GB DDR4","SSD 512GB M.2 NVMe","Intel Iris Xe Graphics","14""  2.8K OLED",,
"https://laptop88.vn/media/product/pro_poster_7402.jpg","[New 100%] Laptop Lenovo Yoga 6 13ABR8 83B2001UUS - AMD Ryzen 5-7530U | 13.3 inch Full HD+ Touch 100% sRGB","23.990.000đ","13.990.000 đ","R5-7530U","8GB DDR4","SSD 256GB","AMD Radeon Vega","13"" 100% sRGB Touch",,
"https://laptop88.vn/media/product/pro_poster_7980.jpg","[New 100%] Laptop ASUS TUF GAMING FX506HF-HN014W - Intel Core i5 - 11400H | RTX2050 | 15.6 Inch Full HD 144Hz","25.990.000đ","15.990.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/7984_laptop_microsoft_surface_pro_7_plus_ctt12.jpg","[New 100%] Laptop Microsoft Surface Pro 7 Plus | Intel Core i5-1135G7 | Kèm phím | Kèm bút","26.990.000đ","16.990.000 đ"," i5-1135G7","8GB LPDDR4X","SSD 128GB",,"12.3 QHD Touch","Kèm phím",
"https://laptop88.vn/media/product/pro_poster_8436.jpg","[New 100%] Laptop Gaming MSI GF63 12UCX-841VN - Intel Core i5-12450H | RTX 2050 | 15.6 inch Full HD 144Hz","19.990.000đ","15.990.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8069.jpg","[New 100%] Laptop Lenovo IdeaPad Slim 5 Light 14ABR8 82XS0006VN  | AMD Ryzen 5-7530U | 14 inch Full HD 100% sRGB","23.990.000đ","13.990.000 đ","R5-7530U","8GB LPDDR4","SSD 512GB NVMe","AMD Radeon Graphics","14"" FHD 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_6695.jpg","[New 100%] Laptop Dell Gaming G15 5525 691KP - AMD Ryzen 5  6600H | RTX 3050 4GB | 15.6 Inch Full HD 120Hz","23.990.000đ","18.290.000 đ","R5 - 6600H","8GB DDR5","SSD 512GB NVMe","NVIDIA  RTX 3050","15.6"" Full HD 120Hz",,
"https://laptop88.vn/media/product/pro_poster_7821.jpg","[Mới 100% Full Box] Laptop HP Pavilion x360 2 in 1 14-ek0073dx 7H713UA - Intel Core i5-1235U | 14 Inch Full HD","19.990.000đ","12.990.000 đ","i5 - 1235U","8GB DDR4","SSD 512GB NMVe","Intel Iris Xe Graphics","14"" Full HD ",,
"https://laptop88.vn/media/product/pro_poster_5117.jpg","[New 100%] Laptop HP Envy X360 2 in 1 14-es0013dx 7H9Y4UA - Intel Core i5-1335U | 14 inch Full HD Touch","17.990.000đ","14.290.000 đ","i5-1335U","8GB DDR4","SSD 512GB NVMe","Intel Iris Xe","14"" Full HD Touch",,
"https://laptop88.vn/media/product/pro_poster_7316.jpg","[New 100%] Laptop Dell Inspiron 3525-NH20W - AMD Ryzen 7-5700U | 16GB | 15.6 inch Full HD","19.990.000đ","13.890.000 đ","R7 - 5700U","16GB DDR4","SSD 1TB","AMD Radeon Graphics","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8201.jpg","[New 100%] Laptop Asus Zenbook 14X Q410VA-90NB1084-M00FZ0 2023 | i5-13500H | 14.5 inch 2.8K OLED 120Hz","25.990.000đ","16.690.000 đ","","8GB LPDDR5","SSD 512GB NVMe","","14.5"" 2.8K 100% DCI-P3",,
"https://laptop88.vn/media/product/pro_poster_8067.jpg","[New 100%] Laptop Lenovo IdeaPad Slim 5 Light 14ABR8 82XS002JVN | AMD Ryzen 7-7730U | 16GB RAM | 14 inch Full HD 100% sRGB","25.990.000đ","15.990.000 đ","R7 - 7730U","16GB LPDDR4","SSD 512GB NVMe","AMD Radeon Graphics","14"" FHD 100% sRGB",,
"https://laptop88.vn/media/product/7877_khung_t8.jpg","Laptop Cũ Gaming Acer Nitro 16 Phoenix AN16-51 - Intel Core i5-13500H | RTX 4050 | 16 inch 2K","28.990.000đ","24.690.000 đ","","16GB DDR5","SSD 512GB NVMe","Nvidia RTX 4050","16 inch 2K",,
"https://laptop88.vn/media/product/pro_poster_7697.jpg"," [New 100%] Laptop ThinkPad T14 Gen 3 21CF003WUS - AMD Ryzen 7 PRO - 6850U | 14 Inch WUXGA","33.990.000đ","22.990.000 đ","","16GB LPDDR5","SSD 512GB NVMe","","14.0"" WUXGA",,
"https://laptop88.vn/media/product/pro_poster_8440.jpg","[New Outlet] Laptop Acer ConceptD CN515-51-72FX NXC4JAA001 | Intel Core i7-8705G | 16GB | 15.6 inch 4K 100% sRGB","23.990.000đ","14.990.000 đ","i7-8705G","16GB DDR4","SSD 512GB","AMD Radeon RX Vega M","15 4K 100% sRGB",,
"https://laptop88.vn/media/product/8266_laptop_hp_envy_x360_2_in_1_15_fh0013dx_7h1s7ua.jpg","[New 100%] Laptop HP Envy x360 2 in 1 15-fh0013dx 7H1S7UA | R5 7530U | 15.6""FHD Touch Screen","21.990.000đ","14.490.000 đ","","8GB DDR4","SSD 256GB NVMe","AMD Vega ","15.6"" FHD ",,
"https://laptop88.vn/media/product/pro_poster_8438.jpg","[Mới 100%] Lenovo Geekpro G5000 APH8 82XT0086CD - AMD R7-7840H | 16GB | RTX 4060 | 15.6 inch WQHD 165Hz","30.990.000đ","26.490.000 đ","Ryzen 7-7840H","16GB ","SSD 512GB NVMe ","Nvidia RTX 4060","16 inch 165Hz 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_7053.jpg","[New 100%] Laptop Dell Gaming G15 5520 R1766B - Intel Core i7 12700H | RTX 3060  ","31.990.000đ","24.990.000 đ","i7-12700H","16GB DDR5","SSD 512GB","NVIDIA RTX3060 ","15.6"" 165Hz 100%sRGB",,
"https://laptop88.vn/media/product/pro_poster_8427.jpg","[New 100%] Laptop Lenovo Legion 5 15ARP8 83EF0002US / R7000P ARP8 83EF0000CD | AMD Ryzen 7-7735HS | 16GB | SSD 512GB | RTX 4060 | 15.6 inch 2K 165Hz 100% sRGB","36.990.000đ","26.690.000 đ","","16GB DDR5","SSD 512GB NVMe","Nvidia RTX 4060","15.6"" 2K 165Hz 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8353.jpg","[New 100%] Laptop Gaming Acer Predator Helios Neo 16 PHN16-71-57W1 / 50JG - Intel Core i5 - 13500HX | RTX 4050 | 16 Inch WUXGA 100% sRGB ","27.990.000đ","23.990.000 đ","","16GB DDR5","SSD 512GB NVMe","Nvidia RTX4050","16"" WUXGA",,
"https://laptop88.vn/media/product/pro_poster_8322.jpg","[New 100%] Laptop Asus TUF Gaming F15 FX507ZC4-HN074W - Intel Core i5-12500H | RTX 3050 4GB | 15.6 inch Full HD 144Hz ","24.990.000đ","18.990.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8215.jpg","[New Outlet] Laptop Asus ROG Zephyrus G15 GA503RM-M006B0 - Ryzen 9 6900HS | RTX 3060 | 16GB | 512GB | 15.6 inch 2K 165Hz 100% sRGB","36.990.000đ","26.990.000 đ","Ryzen 9 6900HS","16GB DDR5","SSD 512GB NVMe","Nvidia RTX 3060","15.6"" 2K 165Hz 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_7603.jpg","[New 100%] Laptop Dell Inspiron 3520 N5I5122W1 - Intel Core i5-1235U | 15.6 Inch Full HD 120Hz","20.990.000đ","14.990.000 đ","i5 - 1235U","8GB DDR4","SSD 256GB NVMe","Intel Iris Xe Graphics","15.6"" Full HD 120Hz",,
"https://laptop88.vn/media/product/7431_dell_xps_plus_9320___intel_core_i7_1260p_ct_t12.jpg","[New Outlet] Dell XPS Plus 9320 - Intel Core i7-1260P | RAM 16GB | 13.4 Inch 2K OLED / Full HD+ Touch","32.990.000đ","27.990.000 đ","i7 - 1260P","16GB DDR5","SSD 512GB","Intel Xe Graphics","13.4 Inch 2K OLED",,
"https://laptop88.vn/media/product/pro_poster_6881.jpg","[New 100%] Laptop Dell Vostro 3405 R1505D  - AMD Ryzen 5 | 14 inch Full HD","15.990.000đ","9.990.000 đ","","8GB DDR4","SSD 256GB NVMe","","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8345.jpg","[New 100%] Laptop Lenovo Legion 5 Pro 16IRX8 82WK00APVN - Intel Core i9-13900HX | 16GB | SSD 1TB | RTX 4060 8GB | 16 inch 2K 500 nits 240Hz 100% sRGB","55.990.000đ","43.590.000 đ","i9-13900HX","16GB DDR5","SSD 1TB NVMe","RTX 4060 8GB GDDR6","16"" 2K 240Hz 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8200.jpg","[New 100%] Lenovo Yoga 7 2 in 1 16IRL8 82YN0001US - Intel Core i5-1335U | 16 inch WUXGA","20.990.000đ","15.990.000 đ","i5 - 1335U","8GB DDR5","SSD 512GB","Intel Iris Xe","16"" WUXGA",,
"https://laptop88.vn/media/product/pro_poster_8145.jpg","[New 100%] Laptop Lenovo Legion 5 Pro 16IAH7 82S00003US - Intel Core i7 12700H | 16GB | RTX 3050 Ti | 16 Inch WQXGA 100% sRGB 165Hz","35.990.000đ","25.990.000 đ","i7-12700H","16GB ","SSD 512GB NVMe","Nvidia RTX 3050Ti 4GB","16"" 165Hz 100%sRGB",,
"https://laptop88.vn/media/product/pro_poster_7717.jpg","[New 100%] Laptop Lenovo IdeaPad 5 Pro 14ACN6 82L700BPUS - AMD Ryzen 5 - 5600U | 14 Inch 2.2K","22.990.000đ","15.590.000 đ","R5 - 5600U","16GB DDR4","SSD 512GB NVMe","AMD Radeon Graphics","14"" 2.2K Touch",,
"https://laptop88.vn/media/product/pro_poster_7667.jpg","Laptop Cũ Dell Latitude 7410 - Intel Core i7-10610U | 16GB | 14 inch Full HD","15.990.000đ","11.990.000 đ","","16GB DDR4","SSD 256GB","","14 inch Full HD",,
"https://laptop88.vn/media/product/pro_poster_8077.jpg","[New 100%] Laptop Lenovo Legion 5 Pro R9000P ARX8-82WM006KCD | AMD Ryzen 9-7945HX | 16GB | SSD 1TB | RTX 4060 | 16 inch 2K 240Hz 100% sRGB","39.990.000đ","33.990.000 đ","AMD R9-7945HX","16GB DDR4","SSD 1TB NVMe","Nvidia RTX 4060","16"" 2K 100% sRGB 240Hz",,
"https://laptop88.vn/media/product/pro_poster_8038.jpg","[New 100%] Laptop Asus Zenbook 14 OLED UX3402VA-KM085W - Intel Core i5-1340P | 14 inch OLED WQXGA+","29.990.000đ","23.490.000 đ","","16GB DDR5","SSD 512GB NVMe","","14.0 inch OLED WQXGA+",,
"https://laptop88.vn/media/product/pro_poster_7857.jpg","[New 100%] Laptop Dell Gaming G16 7620 R1866BD / R1868B - Intel Core i7-12700H | RTX 3060 | 16 Inch QHD+ 165Hz 100%sRGB","32.990.000đ","28.990.000 đ","","16GB DDR5","SSD 512GB NVMe","","16"" 165Hz 2K+ 100%sRGB",,
"https://laptop88.vn/media/product/pro_poster_8455.jpg","[New 100%] Laptop Dell Vostro 3420 R1605A / R1501A / R1625A | Intel Core i5-1135G7 | 14 inch Full HD","17.990.000đ","11.990.000 đ","i5 - 1135G7","8GB | 16GB DDR4","SSD 256GB NVMe","Intel Iris Xe Graphics","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8033.jpg","[New 100%] Laptop Lenovo Yoga 7 2 in 1 16IAP7-82QG0001US - Intel Core i5 - 1240P | 16 Inch 2K 100% sRGB 400nits","21.990.000đ","14.990.000 đ","","8GB LPDDR5","SSD 256GB NVMe","","16""  2K 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8473.jpg","[New 100%] Lenovo Yoga Slim 6 14IRH8 83E00008VN - Intel Core i7-13700H | 16GB | 512GB | 14 Inch OLED 100% DCI-P3","24.990.000đ","22.990.000 đ","i7 13700H","16GB LPDDR5","SSD 512GB","Intel Iris Xe","14"" OLED 100%DCIP3",,
"https://laptop88.vn/media/product/pro_poster_7321.jpg","[New 100%] Laptop Asus Vivobook 15X OLED A1503ZA-L1139W - Intel i5 12500H | 15.6"" OLED 100%DCI-P3 ","23.990.000đ","15.990.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" OLED 100% DCI-P3",,
"https://laptop88.vn/media/product/pro_poster_7765.jpg","Laptop Cũ Dell Inspiron 14 5425-VNYK0  | AMD R5-5625U | 16GB RAM | 14 inch Full HD+ ","","17.990.000 đ","","16GB DDR4 ","SSD 512GB NVMe","","14.0"" Full HD+ Touch",,
"https://laptop88.vn/media/product/5434_ac___dell_xps_9500___intel_core_i7_10750h.jpg","Laptop Cũ Dell XPS 9500 - Intel Core i7-10750H | GTX 1650Ti | 15.6 inch Full HD+","25.990.000đ","20.990.000 đ",,,,,,,
"https://laptop88.vn/media/product/pro_poster_8414.jpg","Laptop Cũ Dell Inspiron 16 Plus 7630 - Intel Core I7 13700H | 32GB | 1TB | 16 Inch 2.5K","24.990.000đ","17.990.000 đ","","32GB LPDDR5","SSD 1TB NVMe","","16 Inch 2.5K",,
"https://laptop88.vn/media/product/pro_poster_8036.jpg","[New Outlet] Laptop HP Elitebook 840 G7 21U49UC  - Intel core i5 10310u | 16GB | 256GB","15.990.000đ","12.990.000 đ","","16GB","SSD 256GB ","UHD Graphics","14"" FHD ",,
"https://laptop88.vn/media/product/pro_poster_7665.jpg","[New 100%] Laptop Lenovo Legion 5 Pro 16IAH7H 82RF0043VN - Intel Core i7 - 12700H | RTX 3060 | 16 Inch WQXGA","40.990.000đ","30.990.000 đ","i7 - 12700H","16GB DDR5","SSD 512GB NVMe","Nvidia RTX 3060","16"" WQXGA 165Hz",,
"https://laptop88.vn/media/product/pro_poster_8520.jpg","[New 100%] Laptop Dell Inspiron 16 5620 R2608S DCXM888 - Intel Core i5-1240p | 16GB RAM | 16 inch Full HD+","22.990.000đ","14.790.000 đ","i5 - 1240P","16GB DDR5","SSD 512GB","Intel Iris Xe","16"" Full HD+",,
"https://laptop88.vn/media/product/pro_poster_8360.jpg","[New 100%] Lenovo Yoga 7 2 in 1 14IRL8-82YL0006US - Intel Core i5-1335U | 14 inch 2.2K 100% sRGB Touch","22.990.000đ","17.990.000 đ","i5 - 1335U","8GB DDR5","SSD 512GB","Intel Iris Xe","14 2.2K 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8235.jpg","[New 100%] Laptop MSI Modern 14 C12MO-660VN - Intel Core i5 1235U | 16GB | 512GB","16.990.000đ","13.090.000 đ","i5 - 1235U","16GB DDR4","SSD 512GB NVMe","Intel Iris Xe","14"" FHD IPS",,
"https://laptop88.vn/media/product/pro_poster_7968.jpg","[New 100%] Laptop MSI Cyborg 15 A12VE 240VN - Intel Core i7 - 12650H | RTX 4050 | 15.6 Inch Full HD","32.990.000đ","22.790.000 đ","","8GB DDR5","SSD 512GB","","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8225.jpg","[New 100%] Laptop MSI Cyborg 15 A12VE 412VN - Intel Core i5-12450H | 8GB DDR5 | SSD 512GB | RTX 4050 | 15.6 inch Full HD 144Hz","24.990.000đ","21.490.000 đ","i5 12450H","8GB DDR5","SSD 512GB NVMe ","RTX 4050","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8376.jpg","[New 100%] Laptop Gaming GIGABYTE AORUS 15 BMF 52US383SH | Intel Core i5-13500H | RTX 4050 | 15.6 inch 144Hz ","29.990.000đ","21.990.000 đ","","8GB DDR5","SSD 512GB NVMe","Nvidia RTX 4050 ","15.6"" 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8351.jpg","[New Outlet] Dell Precision 5550 - Intel Core i7-10850H | T1000 | 32GB | 1TB |15 inch 4K+","30.990.000đ","26.990.000 đ","","32GB DDR4","SSD 1TB NVMe","","15.6 UHD+ Touch",,
"https://laptop88.vn/media/product/pro_poster_8234.jpg","[New Outlet] Laptop Gaming Acer Predator Helios 300 PH315-55-70ZV - Intel Core i7-12700H | RTX 3060 | 15.6"" Full HD 165Hz 100% sRGB","28.990.000đ","24.290.000 đ","","16GB DDR5","SSD 512GB","RTX 3060","15.6"" 100% sRGB, 165Hz",,
"https://laptop88.vn/media/product/pro_poster_8079.jpg","Laptop Cũ Acer Predator Helios 300 PH315-55 - Intel Core i7-12700H | RTX 3060 | 15.6"" Full HD ","24.990.000đ","21.990.000 đ","","16GB DDR5","SSD 512GB","RTX 3060","15.6 inch Full HD",,
"https://laptop88.vn/media/product/pro_poster_8286.jpg","[New Outlet] Laptop LG Gram 17Z90Q-K.AAC7U1 | Intel Core i7-1260P | 17 inch 2K 100% DCI-P3","25.990.000đ","18.990.000 đ","","16GB LPDDR5","SSD 512GB NVMe","","",,
"https://laptop88.vn/media/product/pro_poster_7329.jpg","[New 100%] Laptop LG Gram 17ZD90Q-G.AX73A5 - Intel Core i7- Gen 12th | 17 Inch 2K 99% DCI-P3","40.990.000đ","23.990.000 đ","","16GB LPDDR5","SSD 256GB NVMe","","17"" 2K 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8113.jpg","[New 100%] Laptop MSI Cyborg 15 A12UCX-281VN - Intel Core i5-12450H | RTX 2050 | 15.6 inch Full HD 144Hz","24.990.000đ","16.990.000 đ","","8GB DDR5","SSD 512GB NMVe","","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8437.jpg","[New 100%] Laptop Gaming Gigabyte G5 MF F2VN333SH - Intel Core i5-12450H | RTX 4050 | 15.6 inch Full HD 144Hz","27.990.000đ","20.290.000 đ","","8GB DDR4","SSD 512GB NVMe","Nvidia RTX 4050 ","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_7719.jpg","[New 100%] Laptop HP Pavilion x360 14-ek0013dx 691L0UA - Intel Core i3 - 1215U | 14 Inch Full HD [2022]","14.990.000đ","11.690.000 đ","i3 - 1215U","8GB DDR4","SSD 256GB NMVe","Intel UHD Graphics","14"" Full HD IPS",,
"https://laptop88.vn/media/product/pro_poster_8259.jpg","[New 100%] Laptop Lenovo IdeaPad Slim 5 16IAH8 83BG001XVN | Intel Core i5-12450H | 16 inch Full HD+","22.990.000đ","14.990.000 đ","","16GB DDR5","SSD 512GB NVMe","Intel® UHD Graphics","16"" Full HD+",,
"https://laptop88.vn/media/product/pro_poster_8222.jpg","[New 100%] Laptop Lenovo LOQ 15IRH8 82XV00D5VN - Intel Core i7-13620H | RTX 4060 8GB | RAM 16GB DDR5 | SSD 512GB | 15.6"" 144Hz","35.990.000đ","29.990.000 đ","i7 - 13620H","16GB DDR5","SSD 512GB","RTX 4060","15.6'' Full HD",,
"https://laptop88.vn/media/product/pro_poster_8199.jpg","[New 100%] Laptop Lenovo LOQ 15IRH8 82XV000PVN - Intel core i5 13420H | RTX 4050 | 15.6 inch 144Hz","30.990.000đ","22.990.000 đ","i5 - 13420H","8GB DDR5","SSD 512GB","RTX 4050","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8310.jpg","[New 100%] Laptop HP Pavilion 15 eg3095TU 8C5L6PA / eg3094TU 8C5L5PA 2023 - Intel i5 1335u","19.990.000đ","16.590.000 đ","i5 - 1335u","8GB DDR4","SSD 512GB","Intel Iris Xe","15.6"" Full HD IPS",,
"https://laptop88.vn/media/product/pro_poster_8335.jpg","[New 100%] Laptop ASUS TUF Gaming F15 FX506HE-HN377W - Intel Core i7 11800H | RTX 3050Ti","25.990.000đ","19.190.000 đ","","8GB DDR4","SSD 512GB NVMe","Nvidia  RTX 3050Ti","15.6"" Full HD 144Hz",,
